2,793.21	zweitausendsiebenhundertdreiundneunzig komma einundzwanzig|zweitausendsiebenhundertdreiundneunzig komma zwei eins
24.97	vierundzwanzig komma neun sieben|vierundzwanzig komma siebenundneunzig
60.36	sechzig komma sechsunddreißig
14.99	vierzehn komma neun neun
1,250.87	eintausendzweihundertfünfzig komma siebenundachtzig
12,742.18	zwölftausendsiebenhundertzweiundvierzig komma achtzehn
50.25	fünfzig komma zwei fünf|fünfzig komma fünfundzwanzig
372.6	dreihundertzweiundsiebzig komma sechs|dreihundertzweiundsiebzig komma sechs Zehntel
7.89	sieben komma acht neun|sieben komma neunundachtzig
500	fünfhundert
35.90	fünfunddreißig komma neunzig
22.68	zweiundzwanzig komma sechs acht|zweiundzwanzig komma achtundsechzig
3,945.79	dreitausendneunhundertfünfundvierzig komma neunundsiebzig
10,971	zehntausendneunhunderteinundsiebzig
8.75	acht komma sieben fünf|acht komma fünfundsiebzig|acht und siebzig Hundertstel
49.99	neunundvierzig komma neun neun
200.34	zweihundert komma vierunddreißig|zweihundert komma vierunddreiviertel
1.1286	eins komma eins zwei acht sechs
250.89	zweihundertfünfzig komma neun acht|zweihundertfünfzig komma neunundachtzig
4,500.63	viertausendfünfhundert komma dreiundsechzig|viertausendfünfhundertsechzig komma drei
42.195	zweiundvierzig komma einhundertfünfundneunzig
27.8	siebenundzwanzig komma acht|siebenundzwanzig komma achtzig
50.75	fünfzig komma sieben fünf|fünfzig komma fünfundsiebzig
4.25	vier komma fünfundzwanzig|vier und ein Viertel
946.35	neunhundertsechsundvierzig komma fünfunddreißig
1,000.23	eintausend komma dreiundzwanzig|eintausend zweihundertdreiundzwanzig hundertstel
500.85	fünfhundert komma fünfundachtzig
0.5	null komma fünf|halb
300	dreihundert
9.8	neun komma acht
0.3	null komma drei
80	achtzig
8.4	acht komma vier|acht Komma vier
0.7	null komma sieben
6,789.50	sechstausendsiebenhundertneunundachtzig komma fünf null
9.2	neun komma zwei|neun Kommateil zwei
2,785.8	zweitausendsiebenhundertfünfundachtzig komma acht
83.4	dreiundachtzig komma vier
120.3	einhundertzwanzig komma drei|einhundertzwanzig komma dreißig
500.3	fünfhundert komma drei
5.2	fünf komma zwei|fünf Kommateil zwei
100.5	einhundert komma fünf|einhunderteinhalb
72.3	zweiundsiebzig komma drei
75.5	fünfundsiebzig komma fünf
3,456.7	dreitausendvierhundertsechsundfünfzig komma sieben
4.5	vier komma fünf|vierundeinhalb
15.2	fünfzehn komma zwei|fünfzehn punkt zwei
0.05	null komma null fünf|fünf Hundertstel
33.5	dreiunddreißig komma fünf|dreiunddreißig komma fünfzig|dreiunddreißig einhalb
56.7	sechsundfünfzig komma sieben
1.2	eins komma zwei|eine Komma zwei (if used in a context where the number is treated as a feminine noun)
150	einhundertfünfzig
836,330	achthundertsechsunddreißigtausenddreihundertdreißig
5.6	fünf komma sechs|fünfeinhalb
2,624.6	zweitausendsechshundertvierundzwanzig komma sechs
4.8	vier komma acht|vier Komma achtzehn
25,620.75	fünfundzwanzigtausendsechshundertzwanzig komma fünfundsiebzig
2.6	"zwei komma sechs|zweieinhalb (Note: ""zweieinhalb"" is also a valid translation for 2.5, but not for 2.6)"
825.3	achthundertfünfundzwanzig komma drei
0.9	null komma neun
100.4	einhundert komma vier
2,789.3	zweitausendsiebenhundertneunundachtzig komma drei
1,985.62	eintausendneunhundertfünfundachtzig komma zweiundsechzig
17.83	siebzehn komma acht drei|siebzehn komma dreiundachtzig
50,000.25	fünfzigtausend komma fünfundzwanzig
25.6	fünfundzwanzig komma sechs|fünfundzwanzig komma sechzig
9.87	neun komma acht sieben|neun Komma achtundsiebzig
145.67	einhundertfünfundvierzig komma sechs sieben|einhundertfünfundvierzig komma siebenundsechzig
457.89	vierhundertsiebenundfünfzig komma neun acht
23.45	dreiundzwanzig komma fünfundvierzig
32.10	zweiunddreißig komma zehn|zweiunddreißig komma eins
150.5	einhundertfünfzig komma fünf|einhundertfünfzig komma fünfzig
2300.75	zweitausenddreihundert komma fünfundsiebzig
28.4	achtundzwanzig komma vier
23.7	dreiundzwanzig komma sieben
43.9	dreiundvierzig komma neun
2571.3	zweitausendfünfhunderteinundsiebzig komma drei
499.99	vierhundertneunundneunzig komma neun neun|vierhundertneunundneunzig komma neunundneunzig
89.50	neunundachtzig komma fünf null|neunundachtzig komma fünfzig
185.25	einhundertfünfundachtzig komma zwei fünf|einhundertfünfundachtzig komma fünfundzwanzig
180.67	einhundertachtzig komma sechs sieben|einhundertachtzig komma siebenundsechzig
1,250,000.75	eine Million zweihundertfünfzigtausend komma fünfundsiebzig
235.67	zweihundertfünfunddreißig komma sechs sieben
15.76	fünfzehn komma sieben sechs|fünfzehn komma sechsundsiebzig
102.34	einhundertzwei komma vier drei|einhundertzwei komma vierunddreißig
13.55	dreizehn komma fünf fünf|dreizehn komma fünfundfünfzig
2,780.34	zweitausendsiebenhundertachtzig komma vierunddreißig
47,000.29	siebenundvierzigtausend komma neunundzwanzig
1.98	eins komma neun acht|eins komma neunundneunzig|zwei
2,350.75	zweitausenddreihundertfünfzig komma fünfundsiebzig
8848.86	achttausendachthundertachtundvierzig komma sechs sechs
3.78541	drei komma sieben acht fünf vier eins|drei komma sieben acht fünf vier ein
871.56	achthunderteinundsiebzig komma sechsundfünfzig|achthunderteinundsiebzig komma fünfundfünfzig
299,792,458	zweihundertneunundneunzig Millionen siebenhundertzweiundneunzigtausendvierhundertachtundfünfzig
89.99	neunundachtzig komma neun neun|neunundachtzig Euro neunundneunzig Cent
12.50	zwölf komma fünfzig|zwölf Euro fünfzig Cent
20.5	zwanzig komma fünf|zwanzig einhalb
57.23	siebenundfünfzig komma dreiundzwanzig|siebenundfünfzig komma zwei drei
3.79	drei komma sieben neun|drei komma neunundsiebzig
11.6	elf komma sechs
15.89	fünfzehn komma acht neun|fünfzehn komma neunundachtzig
500.99	fünfhundert komma neunundneunzig|fünfhundert Komma neunundneunzig
2,345.67	zweitausenddreihundertfünfundvierzig komma sechs sieben|zweitausenddreihundertfünfundvierzig komma siebenundsechzig|zweitausenddreihundertfünfundvierzig komma sechsundsiebzig|zweitausenddreihundertfünfundvierzig komma sechs komma sieben|zweitausenddreihundertf
1,249.99	eintausendzweihundertneunundvierzig komma neun neun|eintausendzweihundertneunundvierzig komma neunundneunzig
10,000.56	zehntausend komma sechsundfünfzig
200.17	zweihundert komma siebzehn
29,029.35	neunundzwanzigtausendneunundzwanzig komma fünfunddreißig
28.46	achtundzwanzig komma sechsundvierzig
4,401.20	viertausendvierhunderteins komma zwanzig
25.99	fünfundzwanzig komma neunundneunzig
27.56	siebenundzwanzig komma sechsundfünfzig|siebenundzwanzig komma fünfundfünfzig
2.50	zwei komma fünf null|zweieinhalb
150,000.87	einhundertfünfzigtausend komma acht sieben
3,926.30	dreitausendneunhundertsechsundzwanzig komma dreißig
45.80	fünfundvierzig komma acht null|fünfundvierzig komma acht
1,255,122.65	eine Million zweihundertfünfundfünfzigtausendeinhundertzweiundzwanzig komma fünfundsechzig
72,489.36	zweiundsiebzigtausendvierhundertneunundachtzig komma sechsunddreißig
38.99	achtunddreißig komma neun neun|achtunddreißig komma neunundneunzig
15.09	fünfzehn komma null neun
660,430.08	sechshundertsechzigtausendvierhundertdreißig komma null acht
23.78	dreiundzwanzig komma sieben acht|dreiundzwanzig komma achtundsiebzig
344,400	dreihundertvierundvierzigtausendvierhundert
0.64	null komma sechs vier|sechsundsechzig Hundertstel
1,500.75	eintausendfünfhundert komma fünfundsiebzig
118.29	einhundertachtzehn komma neunundzwanzig
1.42	eins komma vier zwei
15.27	fünfzehn komma siebenundzwanzig
1,042.34	eintausendzweiundvierzig komma vierunddreißig
100.8	einhundert komma acht|einhundertachtzig Hundertstel
7.3	sieben komma drei|siebeneinhalb
1,764.89	eintausendsiebenhundertvierundsechzig komma neun acht
23.8	dreiundzwanzig komma acht|dreiundzwanzig Komma achtzig
45.87	fünfundvierzig komma acht sieben|fünfundvierzig komma siebenundachtzig
128.76	einhundertachtundzwanzig komma sechsundsiebzig
523.91	fünfhundertdreiundzwanzig komma neun eins|fünfhundertdreiundzwanzig komma einundneunzig
5,678.90	fünftausendsechshundertachtundsiebzig komma neunzig
23.56	dreiundzwanzig komma sechs fünf|dreiundzwanzig komma sechsundfünfzig
356.89	dreihundertsechsundfünfzig komma neun acht|dreihundertsechsundfünfzig komma neunundachtzig
3,452.67	dreitausendvierhundertzweiundfünfzig komma sechs sieben
30,000.15	dreißigtausend komma fünfzehn
9,876.54	neuntausendachthundertsechsundsiebzig komma vierundfünfzig|neuntausendachthundertsechsundsiebzig komma fünfundfünfzig
3.27	drei komma siebenundzwanzig
2,300	zweitausenddreihundert
828	achthundertachtundzwanzig
22.5	zweiundzwanzig komma fünf|zweiundzwanzig einhalb
567.89	fünfhundertsiebenundsechzig komma neun acht
15.75	fünfzehn komma sieben fünf|fünfzehn komma sieben fünfzigstel
10,000.50	zehntausend komma fünf null
108.9	einhundertacht komma neun|einhundertachtundneunzig Zehntel
87.56	siebenundachtzig komma sechs fünf|siebenundachtzig komma sechsundfünfzig
1.45	eins komma vier fünf|eins komma fünfundvierzig
148.48	einhundertachtundvierzig komma achtundvierzig
38.22	achtunddreißig komma zwei zwei|achtunddreißig komma zweiundzwanzig
12.99	zwölf komma neunundneunzig
32.8	zweiunddreißig komma acht|zweiunddreißig Komma acht
2500.75	zweitausendfünfhundert komma sieben fünf|zweieinhalbtausend komma fünfundsiebzig
6,720,939.42	sechs Millionen siebenhundertzwanzigtausendneunhundertneununddreißig komma zweiundvierzig
345.98	dreihundertfünfundvierzig komma neun acht|dreihundertfünfundvierzig komma achtundneunzig
14.35	vierzehn komma fünfunddreißig|vierzehn komma drei fünf
11.99	elf komma neun neun
3,000.75	dreitausend komma sieben fünf
3.97	drei komma neun sieben
80.39	achtzig komma neununddreißig
42.97	zweiundvierzig komma neun sieben|zweiundvierzig komma siebenundneunzig
14.36	vierzehn komma sechs drei|vierzehn komma sechsunddreißig
185.47	einhundertfünfundachtzig komma sieben vier|einhundertfünfundachtzig komma siebenundvierzig
15.6	fünfzehn komma sechs|fünfzehneinhalb
3.99	drei komma neun neun|dreineunzig
7,500.25	siebentausendfünfhundert komma fünfundzwanzig|siebentausendfünfhundert komma fünfundzwanzig|siebentausendfünfhundertzwanzig komma fünf und zwanzig Hundertstel|siebentausendfünfhundertzwanzig komma fünfundzwanzig
1.37	eins komma drei sieben|einskommasiebenunddreißig|einsdreißigsieben
3.75	drei komma sieben fünf|drei und siebzig fünf hundertstel
8.34	acht komma drei vier|acht komma vierunddreißig
12,080.59	zwölftausendachtzig komma neunundfünfzig
39.1	neununddreißig komma eins
1911.25	eintausendneunhundertelf komma fünfundzwanzig
21,500.30	einundzwanzigtausendfünfhundert komma dreißig|einundzwanzigtausendfünfhundert komma drei null
25,000.75	fünfundzwanzigtausend komma sieben fünf
3,550.89	dreitausendfünfhundertfünfzig komma neun acht
28.6	achtundzwanzig komma sechs
9,750.80	neuntausendsiebenhundertfünfzig komma acht null
1,745.63	eintausendsiebenhundertfünfundvierzig komma dreiundsechzig
13.98	dreizehn komma neun acht|dreizehn komma neunundneunzig
58.79	achtundfünfzig komma sieben neun|achtundfünfzig komma neunundsiebzig
47.89	siebenundvierzig komma neun acht|siebenundvierzig komma neunundachtzig
36.75	sechsunddreißig komma sieben fünf|sechsunddreißig komma fünfundsiebzig
1.69	eins komma sechs neun|eins komma neunundsechzig|eins Komma sechsundsechzig|eins Komma neunundsechzig
829.8	achthundertneunundzwanzig komma acht
40,075.16	vierzigtausendsiebenundsiebzig komma sechzehn|vierzigtausendsiebenundsiebzig komma sechzehn
343.2	dreihundertdreiundvierzig komma zwei|dreihundertdreiundvierzig komma zwanzig
3.78	drei komma sieben acht
10,994	zehntausendneunhundertvierundneunzig
3,450.50	dreitausendvierhundertfünfzig komma fünf null
6.5	sechs komma fünf|sechseinhalb
20,000.75	zwanzigtausend komma sieben fünf
10,230.90	zehntausendzweihundertdreißig komma neunzig|zehntausendzweihundertdreißig komma neun|zehntausendzweihundertdreißig und neunzig Hundertstel|zehntausendzweihundertdreißig und neun Hundertstel
500,000.23	fünfhunderttausend komma dreiundzwanzig
1,520.36	eintausendfünfhundertzwanzig komma sechsunddreißig|eintausendfünfhundertzwanzig komma sechs drei sechs
9,875.85	neuntausendachthundertfünfundsiebzig komma fünfundachtzig
35,500.79	fünfunddreißigtausendfünfhundert komma neunundsiebzig
0.8	null komma acht|acht Zehntel
350.29	dreihundertfünfzig komma neunundzwanzig
22,841.899	zweiundzwanzigtausendachthunderteinundvierzig komma achthundertneunundneunzig
389.46	dreihundertneunundachtzig komma sechs vier|dreihundertneunundachtzig komma sechsundvierzig
1,190.49	eintausendeinhundertneunzig komma neunundvierzig
6.37	sechs komma drei sieben
1,753.89	eintausendsiebenhundertdreiundfünfzig komma neunzig|eintausendsiebenhundertdreiundfünfzig komma achtundachtzigneunzig
324.8	dreihundertvierundzwanzig komma acht|dreihundertvierundzwanzig komma achtzig
209.2	zweihundertneun komma zwei|zweihundertneun Komma zwanzig
92	zweiundneunzig
167.8	einhundertsiebenundsechzig komma acht|einhundertsiebenundsechzig komma achtzig
5,505.6	fünftausendfünfhundertfünf komma sechs
1,230.05	eintausendzweihundertdreißig komma null fünf|eintausendzweihundertdreißig komma fünf
9,456.78	neuntausendvierhundertsechsundfünfzig komma sieben acht
120.7	einhundertzwanzig komma sieben
23,456.71	dreiundzwanzigtausendvierhundertsechsundfünfzig komma einundsiebzig
10.75	zehn komma sieben fünf|zehn und drei viertel
6.4	sechs komma vier|sechskomma vier|sechs Komma vier|sechskommafünfzig
50,000.75	fünfzigtausend komma sieben fünf
1,250.99	eintausendzweihundertfünfzig komma neunundneunzig
651.23	sechshunderteinundfünfzig komma dreiundzwanzig|sechshunderteinundfünfzig komma zwei drei
764.32	siebenhundertvierundsechzig komma zweiunddreißig
189.99	einhundertneunundachtzig komma neun neun|einhundertneunundachtzig komma neunundneunzig
9.63	neun komma sechs drei|neun Komma dreiundsechzig
15.57	fünfzehn komma fünf sieben|fünfzehn komma siebenundfünfzig
3,456.78	dreitausendvierhundertsechsundfünfzig komma sieben acht|dreitausendvierhundertsechsundfünfzig komma achtundsiebzig
7.52	sieben komma fünf zwei|sieben Komma fünfzig zwei Hundertstel
15.1	fünfzehn komma eins
190.5	einhundertneunzig komma fünf|einhundertneunzig komma fünfzehn|einhundertneunzig und fünf Zehntel
4.37	vier komma drei sieben
6,000.75	sechstausend komma sieben fünf
150.75	einhundertfünfzig komma sieben fünf|einhundertfünfzig komma fünfundsiebzig
325.5	dreihundertfünfundzwanzig komma fünf|dreihundertfünfundzwanzig komma fünfzig
180.5	einhundertachtzig komma fünf|einhundertachtzig komma fünfzig
20.3	zwanzig komma drei|zwanzig Komma dreißig
1,275.50	eintausendzweihundertfünfundsiebzig komma fünf null
81.6	einundachtzig komma sechs|einundachtzig Komma sechs
1000.75	eintausend komma sieben fünf|eintausend komma fünfundsiebzig
98.4	achtundneunzig komma vier
